objectid,filename,title,creator,date,description,publisher,subject,subject_2,yontem,period,important_names,important_institutions,place_of_birth,latitude,longitude,veriyi_giren,format
hatirat_0365,Bir Demiryolcunun Kurtuluş Savaşı Hatıraları,Bir Demiryolcunun Kurtuluş Savaşı Hatıraları,Murat Ergun,1966,Bir Demiryolcunun Kurtuluş Savaşı Hatıraları,Ahenk Matb.,,Savaş hatıratları,Travma Anlatıları;Başarı Anlatıları;Otobiyografik/Biyografik Anlatılar,Cumhuriyet Dönemi,Mustafa Kemal Atatürk;Demiryolu çalışanları ve halkın öncü isimleri;Türk Silahlı Kuvvetleri’nin komutanları,Türkiye Cumhuriyeti Devlet Demiryolları (TCDD) Kuvâ-yi Milliye Türkiye Büyük Millet Meclisi (TBMM),,,,Eslem M. Yıldırım,text
hatirat_0366,İzmir'e Çıkan Düşmana İlk Kurşunu Atan Hasan Tahsin,İzmir'e Çıkan Düşmana İlk Kurşunu Atan Hasan Tahsin,Hamza Osman Erkan,1956,İzmir'e Çıkan Düşmana İlk Kurşunu Atan Hasan Tahsin,DB,,Savaş hatıratları,,,,,İstanbul,41.013611,28.955,Eslem M. Yıldırım,text
hatirat_0367,Mimarlık: Zor Sanat,Mimarlık: Zor Sanat,Doğan Tekeli;Nuri Akbayar,2012,Mimarlık: Zor Sanat,Yapı Kredi Yayınları,Mimar Hatıratları,Mesleki yaşam odaklı hatıratlar,Otobiyografik/Biyografik Anlatılar,,,,Isparta,37.764722,30.556667,Elif KONAR,text
hatirat_0368,Cengiz Bektaş Mimarlık Çalışmaları,Cengiz Bektaş Mimarlık Çalışmaları,Cengiz Bektaş,1979,Cengiz Bektaş Mimarlık Çalışmaları,Yaprak kitapevi,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Hatırat,Cumhuriyet Dönemi,İbrahim Niyazioğlu;Cengiz Bektaş,,Denizli,37.783333,29.096389,Elif KONAR,text
hatirat_0369,Çebiş Evi’nden Hisartepe’ye,Çebiş Evi’nden Hisartepe’ye,Doğan Tekeli,2019,Çebiş Evi’nden Hisartepe’ye,Yapı Kredi yayınları,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Otobiyografik/Biyografik Anlatılar,Cumhuriyet Dönemi,Prof. Dr. İlhan Tekeli,,Isparta,37.764722,30.556667,Elif KONAR,text
hatirat_0370,Mimar Olmak,Mimar Olmak,Nafi Çil,2007,Mimar Olmak,TMMOB Mimarlar Odası İzmir Şubesi,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Hatırat,Cumhuriyet Dönemi,,,Manisa,38.749444,28.122778,Elif KONAR,text
hatirat_0371,Mimarlık Anıları,Mimarlık Anıları,Erdoğan Elmas,2012,Mimarlık Anıları,Mimarlık Vakfı İktisadi İşletmesi,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Hatırat,Cumhuriyet Dönemi,,,Ankara,39.928889,32.854722,Elif KONAR,text
hatirat_0372,"Galata, Pera, Beyoğlu: Bir Biyografi","Galata, Pera, Beyoğlu: Bir Biyografi",Brendan Freely;John Freely,,"Galata, Pera, Beyoğlu: Bir Biyografi",Yapı Kredi Yayınları,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Otobiyografik/Biyografik Anlatılar,Cumhuriyet Dönemi,,,New Jersey,40.222196,-74.764481,Elif KONAR,text
hatirat_0373,Aferin Desinler Diye... “Doğan Hasol Kitabı”,Aferin Desinler Diye... “Doğan Hasol Kitabı”,Doğan Hasol;Derya Nüket Özer,2011,Aferin Desinler Diye... “Doğan Hasol Kitabı”,İş Bankası Kültür Yayınlar,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Nehir Söyleşi,Cumhuriyet Dönemi,,TMMOB Mimarlar Odası,Sivas,39.750556,37.015,Elif KONAR,text
hatirat_0374,Sedad Eldem ile Söyleşiler,Sedad Eldem ile Söyleşiler,Sedad Eldem;Suha Özkan; Engin Yenal,2014,Sedad Eldem ile Söyleşiler,Literatür,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Nehir Söyleşi,Cumhuriyet Dönemi,Suha Özkan;Engin Yenal;Sedad Eldem,TMMOB Mimarlar Odası,İstanbul,41.013611,28.955,Elif KONAR,text
hatirat_0375,Kamu Yararı’nı Öncelikli Gören Bir Yaşam Öyküsü: İnsanlar Anıldıkça Yaşar,Kamu Yararı’nı Öncelikli Gören Bir Yaşam Öyküsü: İnsanlar Anıldıkça Yaşar,Hande Suher,2010,Kamu Yararı’nı Öncelikli Gören Bir Yaşam Öyküsü: İnsanlar Anıldıkça Yaşar,YEM Yayınları,Mimar Hatıratları,"Meslek yaşamı odaklı hatıratlar, Kamu Yararı",Otobiyografik/Biyografik Anlatılar,Cumhuriyet Dönemi,Sedad Eldem;Doğan Hasol;Ahmet Vefik Alp,TMMOB Mimarlar Odası;Mimarlar Derneği,İstanbul,41.013611,28.955,Elif KONAR,text
hatirat_0376,Birikinti: Bir Mimarın Otobiyoğrafisi,Birikinti: Bir Mimarın Otobiyoğrafisi,Doğan Tuna,2005,Birikinti: Bir Mimarın Otobiyoğrafisi,,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Otobiyografik/Biyografik Anlatılar,Cumhuriyet Dönemi,,TMMOB Mimarlar Odası,Mersin,36.794444,34.627222,Elif KONAR,text
hatirat_0377,Mimarlık Sevgilim,Mimarlık Sevgilim,Şevki Vanlı;Serap Yeğen,2000,Mimarlık Sevgilim,İletişim Yayınları,Mimar Hatıratları,Meslek yaşamı odaklı hatıratlar,Otobiyografik/Biyografik Anlatılar,Cumhuriyet Dönemi,,,Konya,37.874444,32.493056,Elif KONAR,text
hatirat_0378,"İstiklal Harbinde, 38. Alayla Samsun'dan İzmir'e","İstiklal Harbinde, 38. Alayla Samsun'dan İzmir'e",Yedek Teğmen A. Şevket,1941,"İstiklal Harbinde, 38. Alayla Samsun'dan İzmir'e",Askeri Matb.,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Günlük Biçimli Hatırat;Travma Anlatıları;Başarı Anlatıları,Milli Mücadele Dönemi (1919-1923),Mustafa Kemal Atatürk;Türk Kurtuluş Savaşı'nın   liderleri;İstiklal Harbi komutanları,TBMM; Türk Ordusu,,,,Elif KONAR,text
hatirat_0379,"Türk Verdünü Gazi Ayıntab, Ayıntabın Dört Muhasarası","Türk Verdünü Gazi Ayıntab, Ayıntabın Dört Muhasarası","Abadie, M.;Necmeddin (Erkan-ı Harbiye Yüzbaşısı)",1920,"Türk Verdünü Gazi Ayıntab, Ayıntabın Dört Muhasarası",Matbaa-i Askeriye,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları,Milli Mücadele Dönemi (1919-1923),Ayıntab savunmasını yöneten yerel liderler;Mustafa Kemal Atatürk,TBMM;Kuvayı Milliye;Ayıntab savunma birlikleri,Sorbets,43.72,-0.01,Elif KONAR,text
hatirat_0380,"Ali Galip Hadisesi, Bab-ı Ali'nin Milli Hareketi Dağıtmak ve Mustafa Kemal'i Tenkil Etmek Teşebbüsü","Ali Galip Hadisesi, Bab-ı Ali'nin Milli Hareketi Dağıtmak ve Mustafa Kemal'i Tenkil Etmek Teşebbüsü",Abalıoğlu Yunus Nadi,1955,"Ali Galip Hadisesi, Bab-ı Ali'nin Milli Hareketi Dağıtmak ve Mustafa Kemal'i Tenkil Etmek Teşebbüsü","Sel Yay., Hisar Matb.",Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Milli Mücadele Dönemi (1919-1923),Mustafa Kemal Atatürk;Ali Galip;dönemin Bab-ı Ali yöneticileri,Bab-ı Ali;İstanbul Hükümeti;TBMM,Muğla,37216667,28366667,Elif KONAR,text
hatirat_0381,Ankara'nın İlk Günleri,Ankara'nın İlk Günleri,Abalıoğlu Yunus Nadi,1955,Ankara'nın İlk Günleri,"Sel Yay., Hisar Matb.",Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat;Travma Anlatıları,Milli Mücadele Dönemi (1919-1923),Mustafa Kemal Atatürk;İsmet İnönü;TBMM üyeleri,TBMM;Ankara Valiliği,Muğla,37216667,28366667,Elif KONAR,text
hatirat_0382,Birinci Büyük Millet Meclisi'nin Açılışı ve İsyanlar,Birinci Büyük Millet Meclisi'nin Açılışı ve İsyanlar,Abalıoğlu Yunus Nadi,1955,Birinci Büyük Millet Meclisi'nin Açılışı ve İsyanlar,"Sel Yay., Hisar Mat.",Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat;Travma Anlatıları,Milli Mücadele Dönemi (1919-1923),Mustafa Kemal Atatürk;Birinci Meclis üyeleri;Kuvayı Milliye liderleri,"TBMM, Kuvayı Milliye, İstanbul Hükümeti",Muğla,37216667,28366667,Elif KONAR,text
hatirat_0383,Çerkes Ethem Kuvvetlerinin İhaneti,Çerkes Ethem Kuvvetlerinin İhaneti,Abalıoğlu Yunus Nadi,1955,Çerkeş Ethem Kuvvetlerinin İhaneti,Sel Yay.,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat;Travma Anlatıları,Milli Mücadele Dönemi (1919-1923),"Çerkeş Ethem, Mustafa Kemal Atatürk,  Kuvayı Milliye liderleri",TBMM;Kuvayı Milliye;Çerkeş Ethem’in kuvvetleri,Muğla,37216667,28366667,Elif KONAR,text
hatirat_0384,Mustafa Kemal Paşa Samsun'da,Mustafa Kemal Paşa Samsun'da,Abalıoğlu Yunus Nadi,1955,Mustafa Kemal Paşa Samsun'da,Sel Yayınları,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Günlük Biçimli Hatırat;Başarı Anlatıları;Travma Anlatıları,Milli Mücadele Dönemi (1919-1923),Mustafa Kemal Atatürk;9. Ordu Müfettişliği görevlileri;Samsun halkı,Osmanlı Hükümeti;TBMM;Anadolu halk direniş hareketleri,Muğla,37216667,28366667,Elif KONAR,text
hatirat_0385,Under the Turk in Constantinople,Under the Turk in Constantinople,Abbott George Frederick,1920,Under the Turk in Constantinople,Macmillian,Edebiyat Hatıratları,Savaş hatıratları,Günlük Biçimli Hatırat;Başarı Anlatıları;Travma Anlatıları,Cumhuriyet Dönemi,Osmanlı padişahları;dönemin önemli devlet adamları;Avrupalı diplomatlar,Osmanlı Devleti;Babıali;İstanbul’daki yabancı elçilikler,Cambridge,52.205,0.1225,Elif KONAR,text
hatirat_0386,İstiklal Harbinde Kastamonu,İstiklal Harbinde Kastamonu,Açıksözcü Hüsnü,1933,İstiklal Harbinde Kastamonu,Vilayet Basımevi,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Milli Mücadele Dönemi (1919-1923),Kastamonu’da Milli Mücadele’yi  destekleyen yerel liderler,TBMM;Kastamonu  Müdafaa-i Hukuk Cemiyeti,Kırcaali,41.65,25.366667,Elif KONAR,text
hatirat_0387,"A Woman Soldier at the Front,","A Woman Soldier at the Front,",,1928,"A Woman Soldier at the Front,",Asia 28,,Savaş hatıratları,,,,,,,,Elif KONAR,text
hatirat_0388,Memoirs,Memoirs,Halide Edip Adıvar,1926,Memoirs,John Murray,Edebiyat Hatıratları,Savaş hatıratları,,Milli Mücadele Dönemi (1919-1923),,,İstanbul,41.013611,28.955,Elif KONAR,text
hatirat_0389,My Share in the Turkish Ordeal,My Share in the Turkish Ordeal,Halide Edip Adıvar,1928,My Share in the Turkish Ordeal,Asia 28,Edebiyat Hatıratları,Savaş hatıratları,Günlük Biçimli Hatırat;Başarı Anlatıları,Milli Mücadele Dönemi (1919-1923),,,İstanbul,41.013611,28.955,Elif KONAR,text
hatirat_0390,"Poor Turks, Poor Greeks, Poor World","Poor Turks, Poor Greeks, Poor World",,1928,"Poor Turks, Poor Greeks, Poor World",Asia 28,,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,,,,,,,Elif KONAR,text
hatirat_0391,Türk'ün Ateşle İmtihanı,Türk'ün Ateşle İmtihanı,Halide Edip Adıvar,1962,Türk'ün Ateşle İmtihanı,Çan Yay.- Kutulmuş Matb.,Edebiyat Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Milli Mücadele Dönemi (1919-1923),Halide Edib Adıvar;Mustafa Kemal Atatürk;İsmet İnönü;Türk halkı,TBMM;Anadolu ve Rumeli Müdafaa-i Hukuk Cemiyeti,İstanbul,41.013611,28.955,Elif KONAR,text
hatirat_0392,Aşina Yüzler,Aşina Yüzler,Ağaoğlu Samet,1965,Aşina Yüzler,Ağaoğlu Yay.,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları,Cumhuriyet Dönemi,Cumhuriyet dönemi siyasetçileri;devlet adamları;aydınlar (ör. Adnan Menderes;Celal Bayar),Demokrat Parti;Cumhuriyet Halk Partisi,Bakü,40.375556,49.8325,Elif KONAR,text
hatirat_0393,Babamın Arkadaşları,Babamın Arkadaşları,Ağaoğlu Samet,1958,Babamın Arkadaşları,,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Osmanlı Dönemi (19. yy sonu - 1918);Erken Cumhuriyet (1923-1938),Ahmet Ağaoğlu (yazarın babası);onun çevresindeki aydınlar;siyasetçiler,Osmanlı ve erken Cumhuriyet dönemi siyasal ve kültürel oluşumları,Bakü,40.375556,49.8325,Elif KONAR,text
hatirat_0394,Türk Jandarkı,Türk Jandarkı,,1951,Türk Jandarkı,TH 11/1,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,,,,,,,Elif KONAR,text
hatirat_0395,Bir Ömür Böyle Geçti,Bir Ömür Böyle Geçti,Ağaoğlu Süreyya,1975,Bir Ömür Böyle Geçti,İshak Bas.,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Osmanlı Dönemi (19. yy sonu - 1918);Erken Cumhuriyet (1923-1938),Süreyya Ağaoğlu;Ahmet Ağaoğlu (babası);Cumhuriyet dönemi aydınları ve hukukçuları,Osmanlı İmparatorluğu;Türkiye Cumhuriyeti;hukuk kurumları,Şuşa,39.758333,46.748333,Elif KONAR,text
hatirat_0396,Türk İstiklal Harbinin Başında Milli Mücadele,Türk İstiklal Harbinin Başında Milli Mücadele,Süvari Yüzbaşı Ahmed,1928,Türk İstiklal Harbinin Başında Milli Mücadele,"le, Büyük Erkan-ı Harbiye Reisliği Matb.",Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Milli Mücadele Dönemi (1919-1923),Mustafa Kemal Atatürk;Milli Mücadele liderleri;Kuva-yı Milliye önderleri,Anadolu ve Rumeli Müdafaa-i Hukuk Cemiyeti;TBMM;Kuva-yı Milliye,,,,Elif KONAR,text
hatirat_0397,Birinci İnönü Muharebesinin İçyüzü,Birinci İnönü Muharebesinin İçyüzü,Midillili Ahmet,1930,Birinci İnönü Muharebesinin İçyüzü,"le, Büyük Erkan-ı Harbiye Reisliği Matb.",Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Günlük Biçimli Hatırat;Başarı Anlatıları,Milli Mücadele Dönemi (1919-1923),,,Midilli (?),39.21,26.28,Elif KONAR,text
hatirat_0398,"Dünkü İstanbul'da Hovardalık, Fuhş-ı Atik","Dünkü İstanbul'da Hovardalık, Fuhş-ı Atik",Ahmet Rasim,1987,"Dünkü İstanbul'da Hovardalık, Fuhş-ı Atik",Arba Yay.,Edebiyat Hatıratları,Savaş hatıratları,Günlük Biçimli Hatırat,Osmanlı Dönemi (19. yy sonu - 1918);Cumhuriyet Dönemi,Dönemin İstanbul'unda sosyal hayatın ve eğlence dünyasının aktörleri,İstanbul’un eğlence mekanları;kahvehaneler;meyhaneler,İstanbul,41.013611,28.955,Elif KONAR,text
hatirat_0399,Zaferden Sonraki Ankara'da Gazi Paşa ile Nasıl Karşılaştım,Zaferden Sonraki Ankara'da Gazi Paşa ile Nasıl Karşılaştım,,1955,Zaferden Sonraki Ankara'da Gazi Paşa ile Nasıl Karşılaştım,DB 1/7,,Savaş hatıratları,,,,,,,,Elif KONAR,text
hatirat_0400,Milli Mücadele'de Urfa,Milli Mücadele'de Urfa,Akalın Müslim,1985,Milli Mücadele'de Urfa,Özlem yayınları,Devlet Erkânı ve Asker Hatıratları;Beyaz Yakalı Hatıratları,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Milli Mücadele Dönemi (1919-1923),Urfa direnişinde rol oynayan yerel liderler ve halk kahramanları,Kuva-yı Milliye;Müdafaa-i Hukuk Cemiyetleri,Şanlıurfa,37.158333,38.791667,Elif KONAR,text
hatirat_0401,İstiklal Harbi'nde (Büyük Harbin Mütarekesinden 336 (920) Senesi Sonuna Kadar) 57. Tümen ve Aydın Milli Cidali,İstiklal Harbi'nde (Büyük Harbin Mütarekesinden 336 (920) Senesi Sonuna Kadar) 57. Tümen ve Aydın Milli Cidali,Aker M. Şefik,1937,İstiklal Harbi'nde (Büyük Harbin Mütarekesinden 336 (920) Senesi Sonuna Kadar) 57. Tümen ve Aydın Milli Cidali,"57. Tümen ve Aydın Milli Cidali, Askeri Matb.",Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları,Milli Mücadele Dönemi (1919-1923),57. Tümen Komutanları ve askerleri;Kuva-yı Milliye liderleri,57. Tümen;Kuva-yı Milliye;TBMM,Kesriye (Kastoria),40.516667,21.266667,Elif KONAR,text
hatirat_0402,"Bir Esirin Hatıraları,  Gaziantep'te İngiliz Tecavüzünün Başlangıcı ve Mısır'da Türk Üserasına Yapılan Zulüm ve İşkenceler","Bir Esirin Hatıraları,  Gaziantep'te İngiliz Tecavüzünün Başlangıcı ve Mısır'da Türk Üserasına Yapılan Zulüm ve İşkenceler",Akgöl Eyüp Sabri,1919,"Bir Esirin Hatıraları,  Gaziantep'te İngiliz Tecavüzünün Başlangıcı ve Mısır'da Türk Üserasına Yapılan Zulüm ve İşkenceler",Öğüt Matb.,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Travma Anlatıları;Günlük Biçimli Hatırat;Otobiyografik/Biyografik Anlatılar,Milli Mücadele Dönemi (1919-1923),Gaziantep savunmasında ve İngiliz işgali sırasında direniş hareketine katılan yerel liderler,Kuva-yı Milliye;Gaziantep direniş örgütlenmeleri,Ohri,41.116944,20.801667,Elif KONAR,text
hatirat_0403,"İzmir'in Kurtarılışı,  9 Eylül 1338","İzmir'in Kurtarılışı,  9 Eylül 1338",Akgün,1922,"İzmir'in Kurtarılışı,  9 Eylül 1338",Jandarma Matb.,,Savaş hatıratları,Başarı Anlatıları;Günlük Biçimli Hatırat,Milli Mücadele Dönemi (1919-1923),,,,,,Elif KONAR,text
hatirat_0404,Trikupis Nasıl Teslim Oldu?,Trikupis Nasıl Teslim Oldu?,Akmansu Halit,1962,Trikupis Nasıl Teslim Oldu?,YT111/28,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Başarı Anlatıları,Milli Mücadele Dönemi (1919-1923),,,Kastamonu,41.376389,33.776389,Elif KONAR,text
hatirat_0405,Oğlumun Defteri (Kurtuluş Günleri),Oğlumun Defteri (Kurtuluş Günleri),Akozan Mehmet Sıtkı,1920,Oğlumun Defteri (Kurtuluş Günleri),Evkaf Matbaa,,Savaş hatıratları,Otobiyografik/Biyografik Anlatılar,,,,Kesriye (Kastoria),40.516667,21.266667,Elif KONAR,text
hatirat_0406,İstanbul'da Milli Mücadele,İstanbul'da Milli Mücadele,Aksoley İhsan,1969,İstanbul'da Milli Mücadele,,,Savaş hatıratları,,,,,İstanbul,41.013611,28.955,Elif KONAR,text
hatirat_0407,Abdullah Ferdî’nin Nazmü’l-Leâlî ve Kenzü’l-Meânî Adlı Mesnevîsi,Abdullah Ferdî’nin Nazmü’l-Leâlî ve Kenzü’l-Meânî Adlı Mesnevîsi,Ayşenur Bul,2014,Abdullah Ferdî’nin Nazmü’l-Leâlî ve Kenzü’l-Meânî Adlı Mesnevîsi,Marmara Üniversitesi,Dini ve Fikir Önderleri Hatıratları,,Nehir Söyleşi,,Abdullah Ferdi,,Manisa-Turgutlu,38.500156,27.708409,Şeymanur Aydınhan,text
hatirat_0408,Abdullah Ferdî ve Tercüme-i Hadîka-i Nediyye Adlı Eseri ile Hasan Sezaî’nin Bir Gazeline Yaptığı Şerh,Abdullah Ferdî ve Tercüme-i Hadîka-i Nediyye Adlı Eseri ile Hasan Sezaî’nin Bir Gazeline Yaptığı Şerh,Fatih Yıldız,2005,Abdullah Ferdî ve Tercüme-i Hadîka-i Nediyye Adlı Eseri ile Hasan Sezaî’nin Bir Gazeline Yaptığı Şerh,Marmara Üniversitesi,Dini ve Fikir Önderleri Hatıratları,,,Cumhuriyet Dönemi,Abdullah Ferdi,,Manisa-Turgutlu,38.500156,27.708409,Şeymanur Aydınhan,text
hatirat_0409,Abdurrahîm bin Ali el-Melâmî ve Terceme-i Beyân-ı Hakîkat-i Melâmiyye Adlı Eser,Abdurrahîm bin Ali el-Melâmî ve Terceme-i Beyân-ı Hakîkat-i Melâmiyye Adlı Eser,Kevser Sibel Özkan,2003,Abdurrahîm bin Ali el-Melâmî ve Terceme-i Beyân-ı Hakîkat-i Melâmiyye Adlı Eser,Marmara Üniversitesi,Dini ve Fikir Önderleri Hatıratları,,,,Abdurrahim b. Ali El Melami,,Prizren,42.221291,20.723217,Şeymanur Aydınhan,text
hatirat_0410,"Şeyh Abdurrahman Aktepe Hayatı, Eserleri ve Tasavvufî Görüşleri","Şeyh Abdurrahman Aktepe Hayatı, Eserleri ve Tasavvufî Görüşleri",Murat Özaydın,2008,"Şeyh Abdurrahman Aktepe Hayatı, Eserleri ve Tasavvufî Görüşleri",Ankara Üniversitesi,Dini ve Fikir Önderleri Hatıratları,,,,Abdurrahman Aktepe,,Diyarbakır,37.930537,40.183628,Şeymanur Aydınhan,text
hatirat_0411,Abdurrahman Hâlis Tâlebânî ve Behcetül-Esrâr Tercümesi Adlı Eseri,Abdurrahman Hâlis Tâlebânî ve Behcetül-Esrâr Tercümesi Adlı Eseri,Hatice Ünsal,2010,Abdurrahman Hâlis Tâlebânî ve Behcetül-Esrâr Tercümesi Adlı Eseri,Marmara Üniversitesi,Dini ve Fikir Önderleri Hatıratları,,,,Abdurrahman Aktepe,,Kerkük,35.44873,44.38053,Şeymanur Aydınhan,text
hatirat_0412,Menâkıb-ı Abdülkâdir Geylânî: Behcetü’l Esrâr,Menâkıb-ı Abdülkâdir Geylânî: Behcetü’l Esrâr,Şeyh Nureddin Ebu'l Hasan,2013,Menâkıb-ı Abdülkâdir Geylânî: Behcetü’l Esrâr,"Onur Basım Yayın, Kitsan Basım Yayın",Dini ve Fikir Önderleri Hatıratları,,,,Abdulkadir Geylani,,Fas,34.008603,-6.854137,Şeymanur Aydınhan,text
hatirat_0413,Menâkıb-ı Abdülkâdir Geylânî: Behcetü’l Esrâr,Menâkıb-ı Abdülkâdir Geylânî: Behcetü’l Esrâr,Mehmet Sait Mermutlu,2010,Menâkıb-ı Abdülkâdir Geylânî: Behcetü’l Esrâr,Harran Üniversitesi,,,,,,,Üsküdar,41.026112,29.013895,Şeymanur Aydınhan,text
hatirat_0414,"Abdülkâdir bin Muhyiddîn el-Erbilî Hayatı, Eserleri ve Tasavvufi Görüşleri","Abdülkâdir bin Muhyiddîn el-Erbilî Hayatı, Eserleri ve Tasavvufi Görüşleri",Mehmet Taşkanat,2014,"Abdülkâdir bin Muhyiddîn el-Erbilî Hayatı, Eserleri ve Tasavvufi Görüşleri",Erciyes Üniversitesi,,,,,Abdulkadir b. Muhyiddin el-Erbili,,Erbil,36.417051,44.074905,Şeymanur Aydınhan,text
hatirat_0415,Abdulkadir el-Kadiri ve Vesile adlı Eseri,Abdulkadir el-Kadiri ve Vesile adlı Eseri,Sedef Sertyay,2013,Abdulkadir el-Kadiri ve Vesile adlı Eseri,Atatürk Üniversitesi,,,,,Abdülkadir el-Kadiri,,,,,Şeymanur Aydınhan,text
hatirat_0416,Abdülkâdir Gulâmî’nin Hayatı ve Tasavvufî Düşüncesi,Abdülkâdir Gulâmî’nin Hayatı ve Tasavvufî Düşüncesi,Betül Karakaya,2008,Abdülkâdir Gulâmî’nin Hayatı ve Tasavvufî Düşüncesi,Cumhuriyet,Edebiyat Hatıratları,,,,Abdülkadir Gulami,,Sivas,39.750478,37.01507,Şeymanur Aydınhan,text
hatirat_0417,Divan,Divan,Recep Toparlı,1992,Divan,Atatürk Üniversitesi,Edebiyat Hatıratları,,,,,,Sivas,39.750478,37.01507,Şeymanur Aydınhan,text
hatirat_0418,Sivaslı Gulami Divanı,Sivaslı Gulami Divanı,Mehmet Arslan,2009,Sivaslı Gulami Divanı,Asitan Yayınları,Edebiyat Hatıratları,,,,Abdülkadir Gulami,,Sivas,39.750478,37.01507,Şeymanur Aydınhan,text
hatirat_0419,Abidin Paşa’nın (1843-1906) Mesnevî Şerhi ve Tasavvufî Düşünceleri,Abidin Paşa’nın (1843-1906) Mesnevî Şerhi ve Tasavvufî Düşünceleri,İsa Çelik,2001,Abidin Paşa’nın (1843-1906) Mesnevî Şerhi ve Tasavvufî Düşünceleri,Atatürk Üniversitesi,Devlet Erkânı ve Asker Hatıratları,,Günlük Biçimli Hatırat,,Abidin Paşa,,Yunanistan-Prevze,38.958173,20.751281,Şeymanur Aydınhan,text
